Time (min),Temperature (°C),Compressor State,Error (°C),Perturbation (°C)
39,21.40000000000001,0,-0.5999999999999908,0.0
40,21.40000000000001,0,-0.5999999999999908,0.0
41,21.40000000000001,0,-0.5999999999999908,0.0
42,21.40000000000001,0,-0.5999999999999908,0.0
43,21.40000000000001,0,-0.5999999999999908,0.0
44,21.40000000000001,0,-0.5999999999999908,0.0
45,21.40000000000001,0,-0.5999999999999908,0.0
46,21.40000000000001,0,-0.5999999999999908,0.0
47,21.40000000000001,0,-0.5999999999999908,0.0
48,21.40000000000001,0,-0.5999999999999908,0.0
49,21.40000000000001,0,-0.5999999999999908,0.0
50,21.40000000000001,0,-0.5999999999999908,0.0
51,21.40000000000001,0,-0.5999999999999908,0.0
52,21.40000000000001,0,-0.5999999999999908,0.0
53,21.40000000000001,0,-0.5999999999999908,0.0
54,21.40000000000001,0,-0.5999999999999908,0.0
55,21.40000000000001,0,-0.5999999999999908,0.0
56,21.40000000000001,0,-0.5999999999999908,0.0
57,21.40000000000001,0,-0.5999999999999908,0.0
58,21.40000000000001,0,-0.5999999999999908,0.0
59,21.40000000000001,0,-0.5999999999999908,0.0
60,21.40000000000001,0,-0.5999999999999908,0.0
61,21.40000000000001,0,-0.5999999999999908,0.0
62,21.40000000000001,0,-0.5999999999999908,0.0
63,21.40000000000001,0,-0.5999999999999908,0.0
64,21.40000000000001,0,-0.5999999999999908,0.0
65,21.40000000000001,0,-0.5999999999999908,0.0
66,21.40000000000001,0,-0.5999999999999908,0.0
67,21.40000000000001,0,-0.5999999999999908,0.0
68,21.40000000000001,0,-0.5999999999999908,0.0
69,21.40000000000001,0,-0.5999999999999908,0.0
70,21.40000000000001,0,-0.5999999999999908,0.0
71,21.40000000000001,0,-0.5999999999999908,0.0
72,21.40000000000001,0,-0.5999999999999908,0.0
73,21.40000000000001,0,-0.5999999999999908,0.0
74,21.40000000000001,0,-0.5999999999999908,0.0
75,21.40000000000001,0,-0.5999999999999908,0.0
76,21.40000000000001,0,-0.5999999999999908,0.0
77,21.40000000000001,0,-0.5999999999999908,0.0
78,21.40000000000001,0,-0.5999999999999908,0.0
79,21.40000000000001,0,-0.5999999999999908,0.0
80,21.40000000000001,0,-0.5999999999999908,0.0
81,21.40000000000001,0,-0.5999999999999908,0.0
82,21.40000000000001,0,-0.5999999999999908,0.0
83,21.40000000000001,0,-0.5999999999999908,0.0
84,21.40000000000001,0,-0.5999999999999908,0.0
85,21.40000000000001,0,-0.5999999999999908,0.0
86,21.40000000000001,0,-0.5999999999999908,0.0
87,21.40000000000001,0,-0.5999999999999908,0.0
88,21.40000000000001,0,-0.5999999999999908,0.0
89,21.40000000000001,0,-0.5999999999999908,0.0
90,21.40000000000001,0,-0.5999999999999908,0.0
91,21.40000000000001,0,-0.5999999999999908,0.0
92,21.40000000000001,0,-0.5999999999999908,0.0
93,21.40000000000001,0,-0.5999999999999908,0.0
94,21.40000000000001,0,-0.5999999999999908,0.0
95,21.40000000000001,0,-0.5999999999999908,0.0
96,21.40000000000001,0,-0.5999999999999908,0.0
97,21.40000000000001,0,-0.5999999999999908,0.0
98,21.40000000000001,0,-0.5999999999999908,0.0
99,21.40000000000001,0,-0.5999999999999908,0.0
100,21.40000000000001,0,-0.5999999999999908,0.0
101,21.40000000000001,0,-0.5999999999999908,0.0
102,21.40000000000001,0,-0.5999999999999908,0.0
103,21.40000000000001,0,-0.5999999999999908,0.0
104,21.40000000000001,0,-0.5999999999999908,0.0
105,21.40000000000001,0,-0.5999999999999908,0.0
106,21.40000000000001,0,-0.5999999999999908,0.0
107,21.40000000000001,0,-0.5999999999999908,0.0
108,21.40000000000001,0,-0.5999999999999908,0.0
109,21.40000000000001,0,-0.5999999999999908,0.0
110,21.40000000000001,0,-0.5999999999999908,0.0
111,21.40000000000001,0,-0.5999999999999908,0.0
112,21.40000000000001,0,-0.5999999999999908,0.0
113,21.40000000000001,0,-0.5999999999999908,0.0
114,21.40000000000001,0,-0.5999999999999908,0.0
115,21.40000000000001,0,-0.5999999999999908,0.0
116,21.40000000000001,0,-0.5999999999999908,0.0
117,21.40000000000001,0,-0.5999999999999908,0.0
118,21.40000000000001,0,-0.5999999999999908,0.0
119,21.40000000000001,0,-0.5999999999999908,0.0
120,21.40000000000001,0,-0.5999999999999908,0.0
121,21.40000000000001,0,-0.5999999999999908,0.0
122,21.40000000000001,0,-0.5999999999999908,0.0
123,21.40000000000001,0,-0.5999999999999908,0.0
124,21.40000000000001,0,-0.5999999999999908,0.0
125,21.40000000000001,0,-0.5999999999999908,0.0
126,21.40000000000001,0,-0.5999999999999908,0.0
127,21.40000000000001,0,-0.5999999999999908,0.0
128,21.40000000000001,0,-0.5999999999999908,0.0
129,21.40000000000001,0,-0.5999999999999908,0.0
130,21.40000000000001,0,-0.5999999999999908,0.0
131,21.40000000000001,0,-0.5999999999999908,0.0
132,21.40000000000001,0,-0.5999999999999908,0.0
133,21.40000000000001,0,-0.5999999999999908,0.0
